sta_code,sku_code,长(CM),宽(CM),高(CM),qty
BSIN2309021031,DV0788-101,33.4,20.8,11.4,3
ODO1693951343372947,CJ9179-200,34.4,23.6,12.4,1
ODO1693951343372947,DB0490-010,41.5,15,2,1
ODO1693951343372947,DB0490-010,41.5,15,2,1
ODO1693951343372947,CJ9179-200,34.4,23.6,12.4,1
ODO1694008693604550,DV4023-102,33.6,20.6,11.4,1
ODO1694008693604550,AR4999-101,30,21,0.5,1
ODO1694008693604550,DV4023-102,33.6,20.6,11.4,1
ODO1694147520531634,FN7815-200,32.8,21.6,12,1
ODO1694147520531634,DQ7469-010,41.5,35.5,3.9,1
ODO1694147520531634,DO9341-063,38,26,5.6,1
ODO1694269084803585,CJ9179-200,34.4,23.6,12.4,1
ODO1694269084803585,CJ9179-200,34.4,23.6,12.4,1
ODO1694269084803585,DX9632-100,9,4.3,4.2,1
ODO1694269084803585,DX9632-100,9,4.3,4.2,1
ODO1694269084803585,DX9632-100,9,4.3,4.2,1
BSIN2309046865,DJ3624-002,35.2,24.2,13,1
BSIN2309046865,DQ5821-010,35,29,2.6,1
BSIN2309036567,FJ0283-504,32,27,1.4,1
BSIN2309036567,FN8698-744,33,28,1,1
BSIN2309036567,DN9831-421,30,21,0.5,1
BSIN2309036567,DV0815-100,35.4,24.8,12.8,1
BSIN2309140042,DM9026-100,24.8,18.6,12.4,1
BSIN2309140042,DV9456-272,28,20,1.8,1
BSIN2309140042,DO7447-101,17.1,18.2,9.5,1
BSIN2309140042,FB2355-001,25.2,18.6,9.4,1
ODO1694171642443494,FB5344-030,36,25,2.1,1
ODO1694171642443494,FJ7687-101,33,20.9,13,1
ODO1693881733682525,DZ2527-100,32.9,21.5,12,1
ODO1693881733682525,DZ2527-100,32.9,21.5,12,1
ODO1693881733682525,DZ2527-100,32.9,21.5,12,1
ODO1693881733682525,DX9655-010,30,10,30,1
ODO1693881733682525,DZ2527-100,32.9,21.5,12,1
ODO1694175725153364,DB0490-010,41.5,15,2,1
ODO1694175725153364,CJ9179-200,34.4,23.6,12.4,1
ODO1694175725153364,DB0490-010,41.5,15,2,1
ODO1694175725153364,CJ9179-200,34.4,23.6,12.4,1
ODO1694250246607413,CJ9179-200,33.6,21.4,11.6,1
ODO1694250246607413,DX7665-902,24.1,22.1,8.888,1
ODO1694250246607413,DX7665-902,24.1,22.1,8.888,1
ODO1694250246607413,DX7665-902,24.1,22.1,8.888,1
ODO1694250246607413,CJ9179-200,33.6,21.4,11.6,1
BSIN2309029196,CZ0326-100,32.5,21,12,1
BSIN2309029196,CZ2959-600,34.4,23.6,12.4,1
BSIN2309029196,CZ4255-101,40,29.5,3,1
BSIN2309029196,DM2845-100,34.6,22.9,11.6,1
BSIN2309049876,DB0490-010,41.5,15,2,1
BSIN2309049876,DJ4891-061,31.6,20.8,11.6,1
ODO1693865317147251,DV0788-101,34.2,23.4,12,1
ODO1693865317147251,DV0788-101,34.2,23.4,12,1
ODO1693865317147251,SX7677-100,33,30,7,1
ODO1693865317147251,DV0788-101,34.2,23.4,12,1
ODO1694167627882853,DV8023-246,39,30,1.4,1
ODO1694167627882853,DN6948-001,33.5,21.1,11.6,1
ODO1694167627882853,DX9012-001,35.5,26.3,12,1
ODO1693888085551178,FB9948-905,29,24.5,13,1
ODO1693888085551178,FQ6868-111,33.4,21,11.4,1
ODO1693924447280712,DX9012-300,34.8,24.4,12.6,1
ODO1693924447280712,DO5311-010,36,27.5,7.1,1
ODO1693924447280712,CZ0326-100,33.5,23,12,1
ODO1694175361105254,CJ9179-200,34.4,23.6,12.4,1
ODO1694175361105254,CJ9179-200,34.4,23.6,12.4,1
ODO1694175361105254,DB0490-010,41.5,15,2,1
ODO1694175361105254,DB0490-010,41.5,15,2,1
BSIN2309029451,DH9796-100,18.5,18.5,11.2,1
BSIN2309029451,CI0919-102,33.5,21.1,11.6,2
ODO1694006642931498,DD1914-010,31,25,1,1
ODO1694006642931498,DD1914-010,31,25,1,1
ODO1694006642931498,DV4024-002,33.3,20.5,11.1,1
BSIN2309065626,DX9729-045,38,28,3,2
BSIN2309065626,FJ7070-001,34.4,23.2,11.3,1
ODO1694160726475259,DD1503-101,30,19,10.5,1
ODO1694160726475259,DX9655-100,31.6,22.2,12,1
ODO1694239687327761,DM3183-010,40,30,1,1
ODO1694239687327761,FB4412-800,27.6,21.8,10.4,1
ODO1694239687327761,DM3183-425,40,30,1,1
BSIN2309054818,DX3337-010,36.5,27.5,3.3,1
BSIN2309054818,FQ6870-141,32.7,21.5,12,1
ODO1693893844508222,AV2187-140,36,26.9,13,1
ODO1693893844508222,DH9796-100,19.5,19.5,11,1
BSIN2309033619,DJ9946-100,33.6,20.6,11.4,1
BSIN2309033619,BV2649-063,24,17.1,0.75,1
BSIN2309033619,DJ9946-100,13.7,9,6.2,1
BSIN2309039579,DQ9293-616,25.2,18.6,9.4,1
BSIN2309039579,DD1920-010,28,21,0.8,1
BSIN2309065676,DV0789-100,34,21,11.2,1
BSIN2309065676,FN3716-133,36.3,31.4,2,1
ODO1693865777384917,CJ9179-200,34.4,23.6,12.4,1
ODO1693865777384917,CJ9179-200,34.4,23.6,12.4,1
ODO1693865777384917,CK6366-010,37,28,2.4,1
ODO1693977247718389,FN8927-621,29.9,20.8,12,1
ODO1693977247718389,BQ4632-501,33.2,12.8,11.8,1
ODO1693977247718389,DR6266-536,29,13,2,1
ODO1693977247718389,DX7665-902,37.7,34.4,9.381,1
ODO1693977247718389,DX9632-100,9,4.3,4.2,1
ODO1694004723695771,DR3095-010,38.5,35,1.6,1
ODO1694004723695771,FN7488-133,33.6,20.6,11.4,1
ODO1694012778405232,DJ5422-003,37.5,24.6,12,1
ODO1694012778405232,SX7676-010,29,26,10,1
ODO1694003407421439,AV2187-140,36,26.9,13,1
ODO1694003407421439,DH9796-100,19.5,19.5,11,1
ODO1694165043658896,CJ9179-200,34.4,23.6,12.4,1
ODO1694165043658896,DB0490-010,41.5,15,2,1
ODO1694165043658896,CJ9179-200,34.4,23.6,12.4,1
ODO1694165043658896,DB0490-010,41.5,15,2,1
ODO1694261400554687,CJ9179-200,34.4,23.6,12.4,1
ODO1694261400554687,DX7665-902,37,34,9,1
ODO1694261400554687,DX7665-902,37,34,9,1
ODO1694261400554687,DX7665-902,37,34,9,1
ODO1694261400554687,CJ9179-200,34.4,23.6,12.4,1
ODO1694296924692828,DQ8992-300,34,17.2,13.4,1
ODO1694296924692828,DH0858-010,35.7,27.2,1.4,1
ODO1694296924692828,DM6334-289,39,29.5,1.2,1
ODO1694355363396638,DD2795-011,27,26,5,1
ODO1694355363396638,DN4180-162,34.2,24.2,12.6,1
ODO1694355363396638,DN4180-162,34.2,24.2,12.6,1
BSIN2309046290,BQ4632-501,33.2,12.8,11.8,1
BSIN2309046290,FD0068-113,31,27.5,1,1
BSIN2309046290,FJ7688-101,28,21.9,10.5,1
BSIN2309046290,DX4612-410,10.4,8.2,11.8,1
BSIN2309073421,CZ0326-100,33.5,23,12,1
BSIN2309073421,DO5311-010,37,29,7,1
ODO1693865190710758,DV0788-101,34.3,23.2,11.8,1
ODO1693865190710758,SX7676-010,30.2,28,10,1
ODO1693865190710758,DV0788-101,34.3,23.2,11.8,1
ODO1693865190710758,DV0788-101,34.3,23.2,11.8,1
ODO1693889642958495,DH9796-100,18.5,18.5,11.2,1
ODO1693889642958495,AV2187-140,36,26.9,13,1
ODO1694249403130942,CJ9179-200,33.6,21.4,11.6,1
ODO1694249403130942,DX7665-902,24.1,22.1,8.888,1
ODO1694249403130942,DX7665-902,24.1,22.1,8.888,1
ODO1694249403130942,DX7665-902,24.1,22.1,8.888,1
ODO1694249403130942,CJ9179-200,33.6,21.4,11.6,1
BSIN2309038219,DH3396-401,33.6,20.6,11.4,1
BSIN2309038219,DD1914-010,31,25,1,1
BSIN2309038219,DM6620-011,11,7.1,4.2,1
BSIN2309036906,DH9796-100,19.5,19.5,11,1
BSIN2309036906,AV2187-140,36.6,29.8,14.6,1
BSIN2309054421,FQ6870-141,32.4,21.2,12,1
BSIN2309054421,DX3337-010,34,28,2.7,1
ODO1693865535954966,FN8896-131,19.4,6,12,1
ODO1693865535954966,BV2667-010,11.7,7.3,4.7,1
ODO1694340003194209,FQ0693-410,38,27,2.6,1
ODO1694340003194209,DQ8423-014,28,21.9,10.5,1
BSIN2309064736,FB1403-218,28,25,1.2,1
BSIN2309064736,DR6966-102,34.4,23.2,12.2,1
BSIN2309135375,DX1488-010,34,25.2,1.5,1
BSIN2309135375,DX9655-100,31,22,12,1
BSIN2309135375,DX9012-001,34.2,23.8,12.4,1
ODO1694159888784633,FN8888-131,29.7,19.9,12,1
ODO1694159888784633,FB8139-200,48.8,39.5,7.5,1
ODO1694159888784633,AT6178-010,33.6,20.6,11.4,1
ODO1694159888784633,DV4345-040,29.9,19.4,12,1
ODO1694159888784633,BQ5451-100,23.9,17.1,9.5,1
ODO1694159888784633,DJ9794-010,23,13,4.7,1
ODO1694169123781626,DB0490-010,41.5,15,2,1
ODO1694169123781626,CJ9179-200,34.4,23.6,12.4,1
ODO1694169123781626,CJ9179-200,34.4,23.6,12.4,1
ODO1694169123781626,DB0490-010,41.5,15,2,1
ODO1694246161410426,DQ8992-300,30.2,16.2,12.4,1
ODO1694246161410426,DX0202-084,34,27,1.9,1
ODO1694246161410426,FQ0698-010,34,28.4,4,1
BSIN2309054493,FJ4555-100,30.2,18.7,12.6,1
BSIN2309054493,DH4058-011,29,19.5,5.8,1
BSIN2309088519,DJ5422-801,34.6,24.3,13,1
BSIN2309088519,DZ2882-700,12,8.2,3.2,1
BSIN2309088519,AR5007-740,37,30,1.2,1
ODO1694124123470850,DB0490-010,41.5,15,2,1
ODO1694124123470850,CJ9179-200,34.4,23.6,12.4,1
ODO1694124123470850,CJ9179-200,34.4,23.6,12.4,1
ODO1694124123470850,DB0490-010,41.5,15,2,1
ODO1693864944318765,FB2874-100,35.8,26,0.6,1
ODO1693864944318765,DV8994-600,26.4,20.4,10,1
ODO1693960203178665,DM4015-001,30.1,20.9,14.8,1
ODO1693960203178665,DN5266-504,31,30,1.9,1
ODO1693960203178665,DM8186-010,29,25,2,1
ODO1693960203178665,DX7615-001,30,21.8,12,1
BSIN2309054466,DX9586-100,39,30,0.6,1
BSIN2309054466,FN7488-133,33.2,21,11.4,1
ODO1693866391056258,DJ6013-104,35,24.2,13,1
ODO1693866391056258,DJ6013-104,35,24.2,13,1
ODO1693866391056258,SX7676-010,29.8,22,10,1
ODO1693978681504139,DO7447-101,24.2,18.2,10,1
ODO1693978681504139,DX9655-100,31.6,22.2,12,1
BSIN2309059459,DV2136-900,38.8,23.2,13.2,1
BSIN2309059459,DH0223-200,35.6,23.8,12.4,1
BSIN2309059459,FB9948-902,27.7,23.9,19.3,1
ODO1693866122573978,CJ9179-200,34.4,23.6,12.4,1
ODO1693866122573978,CJ9179-200,34.4,23.6,12.4,1
ODO1693866122573978,DH9796-100,19.5,19.5,11,1
ODO1693866122573978,DH9796-100,19.5,19.5,11,1
ODO1693866122573978,DH9796-100,19.5,19.5,11,1
BSIN2309034192,DZ3306-002,33.2,20.6,11.2,1
BSIN2309034192,CJ4457-100,38,30,1.4,1
ODO1694037736065584,CJ4457-072,11.6,9,2.9,1
ODO1694037736065584,CJ1679-101,29.8,19.2,10.8,1
ODO1694161080843878,CJ9179-200,34.4,23.6,12.4,1
ODO1694161080843878,DB0490-010,41.5,15,2,1
ODO1694161080843878,DB0490-010,41.5,15,2,1
ODO1694161080843878,CJ9179-200,34.4,23.6,12.4,1
ODO1694337600279717,DB9976-100,38.5,29.5,1,1
ODO1694337600279717,DM9537-102,34.7,23.4,12.1,1
BSIN2309052102,DJ6013-104,35.2,24.2,13,1
BSIN2309052102,FB8013-010,51.5,37,3.1,1
BSIN2309131304,343738-013,28,22,10.5,1
BSIN2309131304,DV3956-019,21,13.5,4.8,1
BSIN2309131304,DV3956-468,21,13.5,4.8,1
BSIN2309144052,DX5357-400,30,21,0.5,1
BSIN2309144052,FB7951-100,30,21,1.1,1
ODO1693991288507607,DJ9946-100,33.6,20.6,11.4,1
ODO1693991288507607,FB9787-010,26,13,0.5,1
ODO1693866483196368,DJ6013-602,30,21,0.5,1
ODO1693866483196368,HA5507-100,37.8,13.2,4.4,1
ODO1693866483196368,DJ6013-602,30,21,0.5,1
ODO1694360402359681,DN1857-101,30.4,18.2,11.4,1
ODO1694360402359681,DH9796-100,19.5,19.5,11,1
ODO1694360402359681,DH3396-002,33.6,20.6,11.4,1
BSIN2309031734,SX7677-010,30,22,7,1
BSIN2309031734,CI0919-102,33.5,21.1,11.6,1
BSIN2309037426,CW2288-001,34.5,21,12,1
BSIN2309037426,CZ4255-101,39.5,30,2.8,1
ODO1694124964471679,CJ9179-200,33.4,20.8,11.6,1
ODO1694124964471679,CJ9179-200,33.4,20.8,11.6,1
ODO1694124964471679,CK6366-010,36.5,28.5,3.8,1
BSIN2309062426,DX6865-002,34.4,23.2,12.2,1
BSIN2309062426,DN9831-421,30,21,0.5,1
ODO1693893848721262,FB7366-619,40,30,1.2,1
ODO1693893848721262,DZ3355-106,37.8,27.4,14,1
ODO1694124240411836,CJ9179-200,34.4,23.6,12.4,1
ODO1694124240411836,CJ9179-200,34.4,23.6,12.4,1
ODO1694124240411836,DB0490-010,41.5,15,2,1
ODO1694124240411836,DB0490-010,41.5,15,2,1
ODO1693865067459969,CJ9179-200,33.4,20.8,11.6,1
ODO1693865067459969,BV2649-063,41,34,2.6,1
ODO1693865067459969,CJ9179-200,33.6,21.4,11.6,1
ODO1693884480537166,FV2725-100,26,13,0.5,1
ODO1693884480537166,DH0858-100,35,27,1,1
ODO1693884480537166,DH0823-536,36,30,1,1
ODO1693884480537166,FB7491-010,33.6,19.1,4,1
BSIN2309024684,FB8914-100,34.4,23.6,12.4,1
BSIN2309024684,DX5089-103,28,24.5,10.2,2
ODO1693866726126490,DZ2527-100,32.9,21.3,12,1
ODO1693866726126490,DZ2527-100,32.9,21.3,12,1
ODO1693866726126490,DX9655-010,30,10,30,1
ODO1693866726126490,DZ2527-100,32.9,21.3,12,1
ODO1693866726126490,DZ2527-100,32.9,21.3,12,1
ODO1694004247423736,FN7488-133,33.6,20.6,11.4,1
ODO1694004247423736,AR5005-010,36,29,0.84,1
ODO1694004247423736,DX9586-100,38,29,0.6,1
ODO1694230443888830,DH0858-010,35,27.5,1.2,1
ODO1694230443888830,DH4692-002,36.6,23.9,12.6,1
ODO1693923966062244,CZ0326-100,33.5,23,12,1
ODO1693923966062244,DO5311-010,36,27.5,7.1,1
ODO1693923966062244,DX9012-300,34.8,24.4,12.6,1
BSIN2309136195,DN4180-162,36.4,25.8,13,1
BSIN2309136195,DD2795-103,29.5,28,4.5,1
BSIN2309136195,DN4180-162,34.2,24.2,12.6,1
ODO1694003400382380,AV2187-140,34.6,24.8,12.6,1
ODO1694003400382380,DH9796-100,19.5,19.5,11,1
BSIN2309037988,DX5939-102,29.5,18.5,13,1
BSIN2309037988,FB7849-323,41,34.8,4,1
BSIN2309037988,FB7849-323,41.5,33,2,1
BSIN2309037988,DX5939-102,30.8,19.8,11.2,1
BSIN2309054921,DX4397-103,32,23,12,1
BSIN2309054921,BV2763-010,35,28,2.1,1
ODO1693866271538743,DM2845-100,33.6,20.6,11.4,1
ODO1693866271538743,DM0211-002,35.6,23.4,12.2,1
ODO1693866271538743,DX9632-100,9,4.3,4.2,1
ODO1693929244207362,DD2795-200,28,24,5.2,1
ODO1693929244207362,DX9176-102,29.7,21.5,10.7,1
ODO1693993084144256,DX9688-010,49,46,6.8,1
ODO1693993084144256,FB2219-087,36,25.4,12.8,1
BSIN2309058233,FJ4555-100,30.3,18.3,12.7,1
BSIN2309058233,DH4058-011,30,23.5,5,1
ODO1693907526367331,DQ3989-100,34,21,11.6,1
ODO1693907526367331,FN3716-065,35.2,29.5,2,1
ODO1693918081968618,819352-010,31.6,12.4,9.8,1
ODO1693918081968618,DH0223-100,30,21.4,11.6,1
ODO1693918081968618,FB5362-010,36.4,32.3,5,1
ODO1693918081968618,DX7614-001,27.7,22.4,12,1
ODO1693918081968618,FQ3660-324,29,25,1,1
ODO1694009889402390,DV1403-001,34.4,23.6,12.1,1
ODO1694009889402390,SX7677-100,31,26,6,1
ODO1694009889402390,SX7677-010,31,26,6,1
ODO1693919522759861,AV2187-140,34.6,24.8,12.6,1
ODO1693919522759861,DH9796-100,19.5,19.5,11,1
BSIN2309041549,HF5469-100,36.5,31.5,4,1
BSIN2309041549,DV0833-100,33.5,21.1,11.6,1
BSIN2309041549,CN9675-002,33.8,13.8,12.8,1
ODO1693922404698576,AV2187-140,36,25,12,1
ODO1693922404698576,DH9796-100,19.5,19.5,11,1
ODO1693992365610236,FN8896-131,29.6,22,12,1
ODO1693992365610236,DX9584-110,35.6,29.1,2,1
ODO16940160040786,DJ0382-600,36.3,24.1,12.6,1
ODO16940160040786,DH0858-451,35.5,27,1.3,1
ODO1694010966814225,DV4023-102,30.5,20.6,10.2,1
ODO1694010966814225,AR4999-101,30,21,0.5,1
ODO1694244008041478,DZ2794-500,30,20.6,10.4,1
ODO1694244008041478,CV1898-030,38,28,2.3,1
ODO1694244008041478,FJ7225-442,32.6,29.3,2,1
ODO169386685581176,DV0831-003,34.7,23.4,12.1,1
ODO169386685581176,DV0831-003,34.41,23.44,12.07,1
ODO169386685581176,BV2649-063,41,34,2.6,1
ODO169386685581176,DV0831-003,34.4,23.2,12.2,1
ODO1693866505319709,CZ0326-100,32,20,11,1
ODO1693866505319709,DV1296-010,50,39,4,1
ODO1693866505319709,CZ0326-100,32,20,11,1
ODO1693866505319709,CZ0326-100,32,20,11,1
ODO1694257321446451,DH4058-011,30,23.5,5,1
ODO1694257321446451,CW0784-107,36,25.4,12.8,1
ODO1694257321446451,DN4180-162,34.6,24,12,1
ODO1693864931652491,DV0831-003,34.7,23.4,12.1,1
ODO1693864931652491,CZ0326-100,33.5,23,12,1
ODO1693864931652491,BV2649-063,24,17.1,0.75,1
ODO1693864931652491,DV0831-003,34.4,23.2,12.2,1
ODO1694296926980888,FB2356-100,30.2,20.7,11.4,1
ODO1694296926980888,FQ6864-111,30.6,25.3,12,1
ODO1694296926980888,FB7922-063,35.1,22.2,4,1
BSIN2309045671,AV2187-140,36,26.9,13,1
BSIN2309045671,DB0490-010,41.5,15,2,1
ODO1693865660311388,DV4345-100,34.4,23,11.8,1
ODO1693865660311388,DV4345-100,34.4,23,11.8,1
ODO1693865660311388,BV2663-479,38,27,4.4,1
ODO1693865660311388,DV4345-100,34.4,23,11.8,1
ODO169386578724758,CZ2959-400,34.4,23.6,12.4,1
ODO169386578724758,HA5507-100,37.8,13.2,4.4,1
ODO169386578724758,CZ2959-400,34.4,23.6,12.4,1
ODO169391976354240,DH3392-100,34.8,23.8,12.6,1
ODO169391976354240,DM1828-100,24.3,14.9,0.61,1
ODO169391976354240,DX7051-120,29,9.5,8.8,1
ODO169391976354240,DH8922-425,27,22.5,2,1
ODO1694037732621503,DV8998-600,20.8,14.6,8.2,1
ODO1694037732621503,DM6620-073,39,30,1.4,1
ODO1694037732621503,DX9176-102,29.7,21.5,10.7,1
BSIN2309051146,DO9341-063,38,26,5.6,1
BSIN2309051146,AV2187-140,36,25,12,1
BSIN2309059880,DR2695-002,33.2,20.1,14.4,1
BSIN2309059880,DM6822-010,39,30.2,2.8,1
BSIN2309069456,DN4180-162,34.8,23.8,12.6,3
BSIN2309069456,DB0490-010,41.5,15,2,1
ODO1693866013371752,CJ9179-200,34.4,23.6,12.4,1
ODO1693866013371752,DH9796-100,19.5,19.5,11,1
ODO1693866013371752,DH9796-100,19.5,19.5,11,1
ODO1693866013371752,DH9796-100,19.5,19.5,11,1
ODO1693866013371752,CJ9179-200,34.4,23.6,12.4,1
ODO1694004728053834,FJ2039-060,28.1,22.8,12,1
ODO1694004728053834,819352-010,31.6,12.4,9.8,1
ODO1694004728053834,DR1343-100,38,30,1,1
ODO1694004728053834,SP0040-009,29.2,15,1.2,1
ODO1694124121317788,DX9692-010,39,28,2.4,1
ODO1694124121317788,FJ7686-381,29.5,15.9,12,1
ODO1694124121317788,DZ6293-349,33,14.4,4,1
ODO1694267042653318,CJ9179-200,34.4,23.6,12.4,1
ODO1694267042653318,DX9632-906,48,16.3,12.9,1
ODO1694267042653318,CJ9179-200,34.4,23.6,12.4,1
BSIN2309046596,DN3592-010,49,40,5.9,1
BSIN2309046596,DM2845-100,34.6,22.9,11.6,3
ODO169400616332738,DH9796-100,19.5,19.5,11,1
ODO169400616332738,AV2187-140,32.2,23.6,12,1
BSIN2309029626,DH4058-011,30,23.5,5,1
BSIN2309029626,DZ5485-410,35.6,23.8,12.4,2
ODO1693867094594746,DJ6013-602,33.6,20.4,11.6,1
ODO1693867094594746,SX7677-100,33,30,7,1
ODO1693867094594746,DJ6013-602,33.6,20.4,11.6,1
ODO1694237291916901,DZ5485-410,33,22.5,11.6,1
ODO1694237291916901,DH4058-011,29,19.5,5.8,1
ODO1694237291916901,DZ5485-410,33,22.5,11.6,1
BSIN2309144012,DN4180-162,34.8,23.8,12.6,4
BSIN2309144012,DH4058-011,30,23.5,5,1
BSIN2309051023,AV2187-140,36,25,12,1
BSIN2309051023,DO9341-063,38,26,5.6,1
BSIN2309137910,FN8888-131,33.8,23.9,12,1
BSIN2309137910,DV2018-003,33.5,23.6,12,1
BSIN2309137910,DV7973-100,53,37,1.2,1
BSIN2309143829,DN4180-162,34.8,23.8,12.6,4
BSIN2309143829,DH4058-011,30,23.5,5,1
ODO1693901885895404,DH3162-100,33,20.6,11.4,1
ODO1693901885895404,DH0858-100,35.5,27,1.3,1
ODO1693999804131668,DM4015-001,34,23,12,1
ODO1693999804131668,FV3272-309,8.5,6.9,3.7,1
ODO1693999804131668,DV8355-001,32.8,13,11.8,1
ODO1693866869420319,DV0788-101,33.2,21.2,11.4,1
ODO1693866869420319,DB0490-010,41.5,15,2,1
ODO1693866869420319,DV0788-101,33.2,21.2,11.4,1
ODO1693866869420319,DV0788-101,33.2,21.2,11.4,1
ODO1693865781954998,CJ9179-200,33.4,20.8,11.6,1
ODO1693865781954998,BV2649-063,41,32,4,1
ODO1693865781954998,CJ9179-200,33.4,20.8,11.6,1
BSIN2309054601,DX4397-103,31.4,22.4,11.8,1
BSIN2309054601,DH8922-100,27,24,1.4,1
BSIN2309054601,DQ7510-010,23.4,12.9,3,1
ODO1694186640522900,DJ5631-600,29.9,19.2,12,1
ODO1694186640522900,DH6622-100,52,46,8.5,1
BSIN2309032108,CN9675-002,33.2,12.8,11.8,1
BSIN2309032108,CJ7863-010,30,25.5,2,1
BSIN2309032108,FD1437-031,33,22.5,11.6,1
BSIN2309054704,DX3337-010,34,28,2.7,1
BSIN2309054704,FQ6870-141,32.7,21.5,12,1
ODO1693865640874112,HA5507-100,37.8,13.2,4.4,1
ODO1693865640874112,HA5507-100,37.8,13.2,4.4,1
ODO1693865640874112,HA5507-100,37.8,13.2,4.4,1
ODO1693865640874112,HA5507-100,37.8,13.2,4.4,1
ODO1693865640874112,HA5507-100,37.8,13.2,4.4,1
ODO1693865640874112,HA5507-100,37.8,13.2,4.4,1
ODO1693865640874112,HA5507-100,37.8,13.2,4.4,1
ODO1693865640874112,DV5456-600,30.8,21,12,1
ODO1694012285889900,DD0616-100,35,27,1.1,1
ODO1694012285889900,AC4229-945,22.5,13,3,1
ODO1694012285889900,DV7890-600,33.4,20.2,11.4,1
ODO1694012285889900,DH8922-410,27.5,24,1.3,1
BSIN2309036921,AV2187-140,36.6,29.8,14.6,1
BSIN2309036921,DH9796-100,19.5,19.5,11,1
BSIN2309045396,AV2187-140,36,26.9,13,1
BSIN2309045396,DB0490-010,41.5,15,2,1
BSIN2309062146,553558-066,31.2,22.2,12.5,1
BSIN2309062146,FB5370-717,12.1,10.1,12,1
BSIN2309062146,FB5368-838,23.5,7,4,1
ODO1693864937223611,DV4022-101,36,23.6,12.4,1
ODO1693864937223611,BV2663-479,37.5,27.5,3.8,1
ODO1693888807348180,AV2187-140,36.5,26,12.5,1
ODO1693888807348180,DH9796-100,18.5,18.5,11.2,1
ODO1694008685423508,DH9796-100,19.5,19.5,11,1
ODO1694008685423508,AV2187-140,34.6,24.8,12.6,1
BSIN2309017401,CZ4255-101,40.5,30,3,1
BSIN2309017401,DH9765-102,28.4,21.8,10.4,1
ODO1693865309068171,DV0788-101,33.4,20.8,11.4,1
ODO1693865309068171,DB0490-010,41.5,15,2,1
ODO1693865309068171,DV0788-101,33.4,20.8,11.4,1
ODO1693865309068171,DV0788-101,33.4,20.8,11.4,1
BSIN2309034960,DX7897-126,28,24,1.2,1
BSIN2309034960,DC7232-001,33.6,20.6,11.4,1
BSIN2309034960,DX7897-010,28,24,1.2,1
BSIN2309042581,FB7849-010,41.5,33,2,1
BSIN2309042581,FJ7098-002,34.6,22.9,11.6,1
ODO169389480852560,DH9796-100,19.5,19.5,11,1
ODO169389480852560,AV2187-140,35.6,28.8,12.6,1
ODO1694092921734321,819352-010,33.2,12.8,11.8,1
ODO1694092921734321,DM8491-002,33.6,20.6,11.4,1
ODO1694092921734321,SX6888-991,27.5,21,11,1
BSIN2309136862,DR9761-001,33.5,21,14.1,1
BSIN2309136862,FB5368-410,20,7.8,4,1
ODO1693864976074472,DX9822-568,26,13,0.5,1
ODO1693864976074472,FB8914-100,34.4,23.6,12.4,1
ODO169386507459081,SX7678-100,30,26,4.9,1
ODO169386507459081,DQ3989-100,34,21,11.6,1
ODO1693865767955729,CJ9179-200,34.4,23.6,12.4,1
ODO1693865767955729,BV2649-063,24,17.1,0.75,1
ODO1693865767955729,CJ9179-200,34.4,23.6,12.4,1
ODO1694004369590502,DX9586-100,39,30,0.6,1
ODO1694004369590502,FN7488-133,33.6,20.6,11.4,1
ODO1694004729293848,FN7488-133,33.6,20.6,11.4,1
ODO1694004729293848,DR3095-010,38.5,35,1.6,1
ODO1694168885053282,CJ9179-200,34.4,23.6,12.4,1
ODO1694168885053282,CJ9179-200,34.4,23.6,12.4,1
ODO1694168885053282,DB0490-010,41.5,15,2,1
ODO1694168885053282,DB0490-010,41.5,15,2,1
ODO1694168058097675,CJ9179-200,34.4,23.6,12.4,1
ODO1694168058097675,DB0490-010,41.5,15,2,1
ODO1694168058097675,DB0490-010,41.5,15,2,1
ODO1694168058097675,CJ9179-200,34.4,23.6,12.4,1
ODO1693914363068719,CT1726-101,33.3,20.5,11.1,1
ODO1693914363068719,SX4120-001,29.4,27.6,6.8,1
ODO1693914363068719,DM0211-002,34.8,20.6,11.6,1
ODO1694169362284943,CJ9179-200,34.4,23.6,12.4,1
ODO1694169362284943,DB0490-010,41.5,15,2,1
ODO1694169362284943,CJ9179-200,34.4,23.6,12.4,1
ODO1694169362284943,DB0490-010,41.5,15,2,1
BSIN2309032807,DQ8423-014,30.4,21.5,11.5,2
BSIN2309032807,BV2667-063,26,13,0.5,1
BSIN2309032807,DQ8423-014,30.4,21.5,11.5,2
BSIN2309024917,BV2667-010,26,13,0.5,2
BSIN2309024917,DV0787-100,34.2,21.8,12.5,1
BSIN2309024917,DV0787-100,34.2,21.8,12.4,1
BSIN2309024917,DV0787-100,33.3,20.5,11.1,1
ODO1693864932598511,CJ9179-200,33.6,21.4,11.6,1
ODO1693864932598511,DB0490-010,41.5,15,2,1
ODO1693864932598511,CJ9179-200,33.6,21.4,11.6,1
ODO1693864932598511,DB0490-010,41.5,15,2,1
ODO169391076206246,DZ0482-001,34.6,22.9,11.6,1
ODO169391076206246,DQ1615-100,38.8,29.7,13.8,1
ODO169391076206246,DV7762-103,31,21.4,12,1
ODO1694168886823287,CJ9179-200,34.4,23.6,12.4,1
ODO1694168886823287,DB0490-010,41.5,15,2,1
ODO1694168886823287,DB0490-010,41.5,15,2,1
